competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
GuiyangOpen2019,2,A,0,5,R U2 R2 U2 R2 U2 R2 F U2 F' R,5, R' F U2 F' R'
TietomaaOpen2019,1,B,0,1,U2 R U' F' U2 R' U' R' U' R2 F',5, R2 U R2 F R2
KMGSpring2019,1,D,0,2,R' U2 F U' F U' F' U' F U2 F,5, F U' F U' R
JambiCubeFestival2019,f,A,0,3,U' R U R' U2 R U' R' U' F' U',5, R' F2 R F U'
CubeforCambodia2019,1,A,1,1,R U' F' U' R' U2 R U' R' F U2,5, U' F R F R
SharjahOpen2019,1,E,1,2,U' R U' R' U' R' U' R U' R' U',5, U R U2 R U2
JukiModsBaztanOpen2019,2,A,0,1,U R2 F' U' R2 F' R2 U' R U' R,5, U F' R2 F2 U2
GrodnoCube2019,1,A,1,2,R F' U' F' U2 R' U' R' U' R U',5, U2 F R2 U F2
EuskadiOpenPortugalete2019,f,A,0,4,R U' F' U2 R' U' F R U' R' F,5, U F2 R U' F
LesFranquesesOpen2019,f,A,0,1,U R U' R' U' R U2 R' U R' F,5, F' R2 U R' U
BahrainSpringOpen2019,f,A,0,3,R F' U2 R' U R F' R2 F R U,5, F' R U F2 R2
KalmykiaOpen2019,1,C,0,5,R' U' F' R2 U2 F' R2 F R U' R,5, U2 F R' F U
UNACMedellin2019,1,C,0,5,R2 U' F R2 U' R' U2 R' U2 R U',5, R2 F U F2 U
ChesterOpen2019,d,D,1,2,U2 R' U' R2 F' R' U R' F R2 U2,5, R2 F R2 F U'
DowntownVancouverSpring2019,f,A,0,4,R' F' R U2 R' F R U R U' R2,5, F2 R2 U' R' U'
IISERPuneCubeOpen2019,1,A,0,5,U R F' U2 R' U' R' U' F' R2 U2,5, U F' U' R2 U'
WelshOpen2019,f,A,1,2,U' R' U2 F2 U' R U R U' R' U2,5, U R' U F2 U'
RGITCubeOpen2019,1,E,0,4,U2 R' U' R U' R U R U' R' U2,5, U2 R' U2 R U
Zentralschweiz2019,f,A,0,3,R2 U' F' R' U R U' F' R' U' R,5, R' U' R F2 U
ArnoldClassicNorthAmerica2019,1,G,0,4,R U' F2 R U R U' R' U' R' U',5, R U F2 U R'
EkatCubeSpring2019,1,B,0,2,U R F' U' R' U' F' U' R2 U' R,5, R' F2 R' F2 U2
LongIslandWinter2019,1,A,0,3,U R' F U F R F U' R U R,5, R' U' R2 F' U2
OsijeKOpen2019,2,B,0,5,U' R' U F U' F' U' F R U' R,5, R' U' F U' F'
NortheastChampionship2019,1,B,0,1,U' R F' U' F' R' U2 R' F R2 U2,5, U' F2 R U F'
ManchesterOpen2019,2,A,0,2,U' R U' R2 F' U R U R U' R2,5, U2 R F R U2
FontwellOpen2019,f,B,0,4,R' F U F R U R' F2 U' F R,5, R' F R' F R2
MedanLunarNewYear2019,f,B,0,2,U R F R U' R F' U' R' U2 R,5, R' U2 F' U2 F2
NorthStarCubingChallenge2019,1,D,1,1,U' R U' R' U' R U2 R' U R' F',5, F R2 U R' U'
BayAreaSpeedcubin132019,1,F,0,2,U2 R' U' R2 F' R' U R U' R2 U2,5, U2 R2 U' F U'
PSTLLSLublin2019,1,A,0,5,R' U' R U' R U2 F' R' U' R' F',5, R U2 F' R F
DongguanOpen2019,1,D,1,1,R U' R2 F' U2 F R2 U2 R2 F R,5, R F' R2 U' R'
SacCubingVI2019,d,C,0,2,R' U2 F' R2 U' R' U R' U2 F U2,5, R U2 F2 U F
SacCubingVI2019,d,A,0,1,R F R U' R' F' U2 F U' R2 U2,5, F R2 U2 R F2
CuscoSpeedcubing2019,f,A,0,3,U' R' F' U' R U' R2 U R U R',5, R2 U2 F U F2
SpeedcubingCampMinsk2019,1,A,1,1,R' U' R2 U2 F' U' R' U' R' U F,5, R U' R' U F'
NarvaWinter2019,1,C,1,1,R U2 R' U2 R' U' R U R' U' R,5, U' R' U R2 U2
SJTUWinterOpen2018,d,D,0,3,R U' F' U' R' U' R F' U2 R' U,5, F' R' U' R2 F
SJTUWinterOpen2018,d,C,0,5,R' U' F' R U' R' F' U2 F U2 R,5, U2 F U2 F' U'
GuateMayaOpen2018,2,B,1,1,U' F R U' R' U' R' F U2 F R2,5, F R2 F R' F2
TolongDiamMedan2018,f,A,0,5,U R' U R F' U' R' U' R' U R,5, U2 F R' F U2
JakartaCubing2018,1,A,0,4,R U' F' U' R' U' R' U F R F,5, F' U F R' F
RijswijkOpen2018,2,D,0,4,R' U' F R U R U' R' F' U R,5, F2 R' U' R F2
ImaginationStation2018,f,A,0,2,U R' U2 F' U2 R U2 R' F R U2,5, F R U F' U
WHUTOpen2018,d,A,0,2,U2 R' U' R' F R U' R' U' R U,5, F' R U2 R U
RockyTop2018,f,A,0,4,U' R U2 R2 U2 R2 U2 R2 U' F R,5, R' F' U R' U
AZCubingOpen2018,c,A,0,5,R2 F' U2 R2 U' F R U R' F R,5, F R F2 R U'
CaririOpen2018,f,A,1,2,R U' F' R' U R U2 R' U' R' U',5, R F U R2 F
Taxco2018,1,A,0,4,U2 R2 U2 R U' R' F R U R F',5, F2 U' F' U2 R2
NanjingAutumn2018,2,B,0,4,R' U' R U' R' U R U R' U2 R2,5, U2 R' U2 R' U'
Pikkujoulut2018,1,B,0,3,U' R' U' F R U R' U F R U',5, U2 F R' U2 F'
VivaVidaSBCOpen2018,1,C,0,1,U2 R' U2 R F R U R U' R2 F,5, F2 R' U R U'
UsakOpen2018,1,A,0,4,U' R' F' U' R2 U2 R2 F U2 F R2,5, U F2 R' U F'
UsakOpen2018,1,A,0,2,U2 R U2 R2 U2 R2 U2 R2 U' R U',5, U R' U R' U2
CMIAutumnOpen2018,1,C,0,3,R U2 F' U' R' U' R' U' R U R,5, U R F U2 R'
SupremeSouthOpen2018,f,A,0,4,R' U' R2 U' F' U' R' U2 R F' U',5, U F2 R U2 R
Cubetcha2018,1,C,0,2,U' R' U' R2 F' U' R2 F U2 R U2,5, F2 U2 F' U R'
ValenciaSummer2018,f,A,1,1,F' U2 R2 U' R' U' R' U2 R U' R,5, R' U2 R U' F
ArgoviaOpen2018,1,B,0,5,R' F' U' F R2 U2 R2 F R2 U' R',5, R2 F U F2 U'
JaenMountainCubes2018,1,B,0,4,U' R' U' F R2 U' R2 F U2 R2 U2,5, F2 R' U' F' R'
SkottegardsskolenOpen2018,f,B,1,1,U R' U' F U' F' R2 U' R' U' R,5, R U2 F' R' U'
SCRD2018,d,C,1,1,U' R2 U2 R2 U' F R U' R U2 R2,5, R2 F R' U F
ParisOpen2018,1,D,1,1,R U2 R' U' R' U' R U' R' U2 R,5, U R U R' U
MontevideoPalace2018,1,B,1,1,R U R' U' F R U R' U2 R U,5, F U' F U2 R
BotosaniCubeDay2018,2,B,1,1,F R U' R' U F U2 R U' R' U',5, R' F R U' F2
QuanzhouOpen2018,d,C,0,4,U' R' F' U' R F' R U R U' R2,5, R2 U F U2 F2
Yellowstone2018,1,A,0,1,U R' F2 U' F R2 U' R' U' R' U',5, U2 F' R2 F' U
SofiaAutumn2018,f,B,0,4,U' R' U R U R F' U2 R' U R,5, U F U R2 U'
SouthernUtahFallOpen2018,f,A,1,2,U' R' U2 R U R F' U' R' F R2,5, R2 F' U2 R F
EstonianOpen2018,1,A,0,3,U' R' F' R U2 R U' R' U' R' U2,5, U2 F R2 U R'
ZhongshanNxNSpeedcubing2018,1,C,0,2,R' F U' R2 F' R' U R' U2 R2 U',5, U2 R' F U R'
IIBarueriOpen2018,1,A,0,2,R U' R' U' R U' F' R' F' U' R',5, R F2 R U2 F
PchelkaOpen2018,1,C,1,2,U' R' U2 F' R2 U' R' U R' U F2,5, F2 U2 F' R' F2
FinallyTunisOpen2018,f,B,0,5,R' F U R U R U' R' U' R' F',5, F U' R F' R
KharkivOpen2018,2,B,1,2,R F' U2 R' U' R' U2 R U R U2,5, U' R2 U F R'
SwisscubingBBQ2018,1,A,0,5,R U2 R2 U2 R2 U2 R' U R F' R',5, F2 U' F' R F
CopaInframundoHN2018,d,A,0,1,R U2 R2 U2 F' U2 R2 U2 R2 U' F,5, F' U R2 F' R'
CubingUSANationals2018,1,U,0,4,U R' F R F' U' R U R' F U2,5, U2 F2 U F U2
CubingUSANationals2018,1,H,1,1,U R' U F' R U R U' R' U' R',5, F2 U2 F' R F
UzhgorodSummer2018,1,B,0,4,U' R U' R2 F' U2 F U2 R U' R,5, U2 F R2 F' R2
EkatSummer2018,1,E,0,5,U' R' F' U' R2 F' R2 U' R U R,5, F2 R F2 U R
Ixchel2018,f,A,0,2,R' U' F' U' F U' F U F U' R,5, R' F2 U2 F R
MontevideoOpen2018,2,B,0,5,R U R U R' F R U R U2 R',5, R U' R2 F U'
ShamkirOpen2018,f,B,0,5,R F' U' R2 F U2 R2 U' R2 F' R,5, U' F2 R U' F2
ChachyaOpenRotaryEdition2018,1,A,1,1,U2 R U2 R2 U' R U R U' R' U2,5, U2 R2 U' R' U
GLSCupIII2018,d,D,0,4,U R U' F' R' U2 F U2 R U2 R',5, F2 U' R F U'
DFWCubingFiestaJune2018,c,B,1,1,R F' R' U R2 F U' R2 U' R2 U',5, R2 U' F U F
CoachPigeon2018,1,B,0,2,U' R' F' R U' R F' R' U' F R,5, F2 U R' F2 R'
VeenendaalOpen2018,1,B,0,2,R' U' R2 U2 R' U2 R' F' U R U',5, F' R2 F' U F'
ShenyangOpen2018,1,A,1,1,R' U' R F R U' R' U F R U,5, R F U' F2 U2
RallyInTheValley2018,1,D,0,5,R' F U F U2 F' U2 R2 F' R' U,5, R U F2 U F
VeniceoftheEastOpen2018,1,A,1,1,R' U2 F R2 U' R2 F U2 R F R2,5, R2 F U' F2 R2
MelbourneWinter2018,1,D,0,5,U' R' F U R U' R' F' R U R',5, R F' U F R'
SlovakianCubeDay2018,1,B,0,5,R' U2 R U' R' F U' F' R2 U' R2,5, F' R U2 F R'
RomanianCubingOpen2018,f,C,1,1,F R2 U2 R2 U2 R2 U2 R' U2 R' F,5, F' R U2 R F'
GreatLakesChampionship2018,2,A,0,2,U2 R F' R' U' R F' R' U' R U,5, F R' U F U2
SwedishChampionship2018,f,A,0,2,U R' F U' F' U R U' R F' R2,5, R2 F U' R' F
NanchangSummerIsComing2018,f,A,0,5,R' U F R U R U2 R2 F U2 R,5, F2 U' F2 U R2
NanjingSpring2018,1,D,1,2,U R' U' F R U' F' U' R' U2 R',5, F U2 F R F
USMPenangCube2018,d,C,1,2,R U' R2 U2 R U R' F R2 F U',5, F2 U' R' U2 F2
CityofJoyOpen2018,1,E,0,2,R' U' R' F U' F R U' R' U' R,5, R' U2 F' U R2
LisboaOpen2018,f,A,1,1,U2 R' F U R' F R2 F' U2 R' U2,5, F' R U2 F' R2
ElsassOpen2018,2,B,1,2,R' U R2 U' R' U' R F R2 U2 R',5, R' F R' U R2
CubicoOpen2018,f,A,1,2,R U' F' U' F' R' U' R U' F' R',5, F' U2 R' F2 R'
LanzhouOpen2018,f,A,0,3,U2 R F' R2 U R' U' F U2 R U,5, F' R U' R2 F
OakridgeCubeOpenApril2018,f,A,1,2,R' F U' F' U2 R' U' F U' F U',5, U F' U2 F2 R2
UtahSpringOpen2018,1,A,0,3,R U2 R' U R' U' F U F' R U,5, U2 F' R U' R'
MidcoastCubing2018,1,A,0,1,R' U' F R U2 R' U' F U2 F2 R,5, F2 U2 R U2 R
KalmykiaOpen2018,1,A,1,2,R F' U' R' F U2 R U' R' F' U',5, R F2 R F' U'
PictOpen2018,f,A,0,5,R' F R U R' F' R' U' F R U2,5, U2 R' F2 U R2
RaipurSummerCubeOpen2018,1,D,0,2,F2 U2 F' U' R U R U2 R' U' R',5, U F' U2 R2 F2
NiagaraSelect2018,2,A,1,1,R' U2 F U2 R U' R U' R' F U2,5, F2 R U2 F R2
RoyalCornerTwist2018,1,D,1,2,U' R' U' F' U' F U2 R U2 R' U',5, U R F R' F'
CFCTCOpen2018,1,B,0,2,R U2 R2 U2 R2 U2 R2 F U' F U2,5, U2 F' U F' R'
HappyAutumnMDQ2018,1,A,1,1,F R U R U2 R' U' R' U' F R',5, R F' R2 U F'
LSD2018,2,A,1,1,R' U' F' R2 U' R2 F' U2 F U2 F,5, F' R F U F
LSD2018,1,D,1,2,R' U' F2 R2 U' R' U R' U' F' U2,5, F U2 F' R F'
HudsonValleyOpen2018,f,A,0,3,F U2 R U R' U2 R U' R U' R',5, F' R' U2 F2 R
QingdaoOpen2018,1,C,1,1,U' R U' R2 U' R U' R' U' F' U',5, R F' R U' F2
FioranoOpen2018,1,A,1,1,U R U2 F' R' U' R' F R2 U' F',5, U F R' U F
NovaCube2018,1,E,0,1,U' R' U' F' U' F U2 R U2 R' F,5, F' R F R' F'
SanLucasOpen2018,2,B,0,4,U R' U2 R2 F' R2 U2 F' U' R U',5, U R2 F' U2 F
OregonState2018,1,C,0,2,R' U R' U2 F' R2 U' R' U R' U',5, F' R' F2 U2 R
CubeFactoryLeagueLuty2018,f,A,1,1,R' U' F' R F R U' R' U2 R U,5, F' U2 F U F'
XlingenOpen2018,f,A,0,3,U2 R U' R' U' R' U' R U' R U',5, U R' U2 R U'
AnnuntiaOpen2018,1,B,0,3,U F U2 R U' R' U' R U2 R' U',5, F' R' F R U
FrankfurtCubeDays2018,2,B,0,5,R F' R' U R F R U' R' U' F',5, R' U' F R F
OradeaCubingOpen2018,1,A,0,2,U2 R U' R2 F U2 R U2 R U' F,5, F2 U' F' U F2
SacCubingIII2018,2,D,0,1,R' U' R2 U2 F' U2 R2 U2 F U' R,5, R' U F2 U' R
SacCubingIII2018,2,B,0,4,R' F R2 U2 R2 U2 R2 F' U' R' U2,5, U F2 U F R2
CubingTainan2018,d,A,0,4,U R' U2 F U' R2 F U' F U2 F,5, F' R' U F2 R'
HNYCubingDordrecht2018,f,D,0,5,U' R' U' F' R U' R' F U' R2 U2,5, U2 F' R2 U' F
ChristmasCube2017,1,C,1,2,R U' R' U' R U' F' R' U' R' U',5, R' U' F' U2 R2
ChouchennOpen2017,f,A,1,2,U R U' R U' R' U' R' F R2 U',5, U' R2 F U' R
LastCubingLima2017,d,C,0,2,R' F R2 U2 R' U' R' U' R2 U' F',5, R' F R U2 R
WildcatHoliday2017,d,B,0,1,F R U R U2 R2 U2 R U' R' U',5, R U2 R U F'
DublinOpen2017,1,C,0,5,U2 R' U2 R' F' U' F R U' R' U2,5, U2 F' R2 U2 F'
FinnishChampionship2017,1,B,1,2,U R U' R2 U2 R U' R' U' F2 U,5, U' F2 R U' R
PaodeQueijoOpen2017,1,B,0,5,U R' F' R U R U' R' U' F R,5, U' R' F' U F
NanchangOpen2017,d,C,0,2,R F' U' R' U2 R U' F' R' U R,5, F R' U2 R F
SpeedcubesCapeTown2017,2,A,0,1,U2 F' R' U2 R U' R' U' R' F R2,5, U F2 R' F' U
AvenuesRubiksCubeOpen2017,d,B,1,2,F R U2 R U' R' U' R U2 R' U2,5, U' R U R2 F'
UKChampionship2017,d,C,0,4,R U' R' F' R U2 R' F R F U',5, U F' U R' F2
ClassicCitySpooks2017,2,E,0,1,F' U' F' U' F U2 R U' R U' R',5, F U R' F2 U'
ManausPlazaOpenII2017,f,A,0,2,R' U' F' U' R U' R2 U2 F U2 R2,5, U2 F2 U R F'
FoothillsFall2017,f,A,1,2,R' U F R F R U2 R' U' F U',5, U2 F2 R' U' F2
PekanbaruOpen2017,1,A,0,1,F U2 R U R U' R' U' R' U2 R,5, R' U R U' F'
HomeisnotDNF2017,2,A,1,1,U F' R' U R' F R U R' F U,5, U' F R2 F U2
SantaFeCubingSpring2017,f,A,0,5,F' R2 U2 R2 U' R' U' R' U2 R U',5, U2 R U' R2 F
Yeehaw2017,1,E,1,2,F' U2 R' U' R' U2 R U R U' R',5, R U2 R2 U F
ItalianOpen2017,1,B,1,2,R' F U2 R U R U2 R2 F' U2 R,5, R2 F2 U2 F R2
Maryland2017,1,D,0,4,R U' F' R' U2 R U2 R' F' R U,5, F U2 F R2 F'
SiauliaiAutumnOpen2017,f,A,0,1,R U2 R' U' R' U' R2 U' R2 U2 F,5, F' R2 U2 R' U
SouthCarolina2017,1,A,1,2,R' U R U R' U2 R U' R' F R2,5, R2 F' U' R U2
ArnoldOpen2017,2,C,1,2,R U2 R' U' R' U' R2 U' R2 F' U2,5, R2 U2 F' R' U
BarbyCubeAutomne2017,2,A,0,4,U' R' U' F' R U' R' F R U R',5, R2 F R U F2
ElMuelleOpen2017,f,B,0,4,R' F' U2 F R2 U2 R2 F U2 F R,5, F R F2 R' F'
MetalRubikCore2017,1,B,0,5,R F' R' U2 F' R2 U' F R U2 R,5, U F2 U' R' F
MonnemCityCubing2017,1,B,0,1,R' F U2 R U R' F U2 R' U2 R2,5, F2 U2 R2 F R2
FresnoFall2017,1,D,1,2,U2 R U' R' U' R' F U2 F' U2 R2,5, R F2 U F R2
MindanaoChampionships2017,f,A,1,1,U' R' U2 F' U2 R2 U' R' U' R' U2,5, U2 R' F' R' U2
MYCACubeDay2017,f,C,1,1,R' U' F' U2 F R U' R' U2 R U,5, R F' U' F U
BichoLegalOpen2017,1,A,1,2,U' R' U2 F' R U2 R' F U' R2 U',5, R F' R2 F U
CubingKnights2017,d,A,1,2,R' U2 F R2 U2 R2 F U' F R2 U',5, U R2 F' U' R'
DeccancubeOpenAugust2017,d,A,1,2,U R U' F' U2 R' U F U2 R2 U2,5, F U2 R' F R2
SpeedcubingIlo2017,1,B,1,1,R U' R' U' R' U R U R' F R2,5, R2 F' R2 U R2
IndonesianChampionship2017,d,F,0,2,R' U' F R U F R U' R' U2 R2,5, R2 U2 R F' U'
CrossstraitCubing2017,1,C,0,5,F' R2 U2 R U R U' R' U' R' U2,5, U R U' R2 F
SantaCruzWinter2017,1,A,0,5,R F' U' F' R' U' R' F U R U',5, U2 F2 U' R' F
TambovSummer2017,1,C,0,1,U2 R' F U R' F R2 F' U2 R' U2,5, F' R U2 F' R2
AchoOpen2017,f,B,1,1,R' F R U' F' R U R' U' R U2,5, U2 R' F U F'
ChinaChampionship2017,d,K,1,1,R' F U' R U2 R' U R U R' U2,5, R U' R' F' R
SwissOpen2017,d,B,0,2,U' R' U' R U2 R2 U' F R U R,5, F U' F' U' R
150thCubeMeetinginBrest2017,1,C,0,5,U2 R' F U R U2 R' U R2 U' R',5, F' R U2 F2 R2
CubingUSANationals2017,1,AG,0,4,U' R' U' R U R F' R2 F U R2,5, R' U F2 U2 R'
EgerOpen2017,2,C,0,2,U R2 U2 F U' R U R U2 R' U2,5, U R' U F U
NoStressSolving2017,2,B,0,1,R' F' R F U2 R U R U2 R' U2,5, U2 R' F U2 R2
NoStressSolving2017,1,A,1,1,U2 R' U' R U' R U2 F' U2 F' R,5, F2 R U R2 F2
ByczyCubeRace2017,1,B,0,3,R F' U' R' U' R U2 R2 F' R2 U',5, F2 R F' U' R'
3rdGuwahatiOpen2017,1,E,1,1,U' R' U' R' U2 F' R U' R' U2 R,5, R' U R' U F'
BrnoOpen2017,f,A,1,1,U2 R U' F' U2 R' U' R F' R' U',5, U R F2 R2 U'
SLSBedzinOpen2017,f,A,1,2,R' U2 R F' R2 U' R U2 R' F U2,5, U2 R' F2 R' F
IIASummerOpenMay2017,f,A,1,1,U' R' F R F U' R U2 R U' R',5, F2 R F' R' F
CrossroadsCubingSpring2017,f,B,0,2,R' F U R U R' U F R U' R',5, U2 F2 U' R U
MinnesotaCubeMelt2017,1,F,0,1,R' F R2 F' U' R' U2 R U2 F' R',5, F2 U' R F R'
SlovenianOpen2017,f,A,0,3,U2 R F' U2 R2 U2 F U2 R2 F' R',5, R F' R U2 F2
GermanOpen2017,f,A,1,1,R' F' U2 F U' R2 U R' U2 R U,5, F U2 F2 R2 F
WenzhouOpen2017,f,A,1,2,R' F' U' F R U' R U' F' U' R',5, U R' F2 U2 F'
HendersonvilleSpring2017,c,C,0,3,U R' F U2 R U R U2 R U' R2,5, R F U' F R2
USMPenangCube2017,1,B,0,2,R F R U' R' F' U' R U' R U',5, R' F U R2 F2
HelsinkiOpen2017,f,B,0,4,U R U2 R2 F R U' F2 U' R U,5, R2 F2 R U F2
France2017,d,C,1,1,R U' R2 F' R2 U2 R2 U2 R2 U2 R',5, R F R2 U R'
RigaOpen2017,1,D,0,3,R U' F' R2 F R2 U2 R2 U2 R2 U',5, R U F2 U' R2
ClassicSanLorenzov42017,1,E,0,2,U R U' R' U' R' F R2 F' U' F,5, F2 U F U R'
SCMUICTOpen2017,d,E,0,4,R F' R' U R U' F' U R' U' F,5, F2 U' R U F2
MichiganCubingClubBeta2017,1,C,1,1,U R F' R' U R U2 R' F R U',5, U' F U' R' U2
HowlandHighSpring2017,d,C,1,1,F U' F' U' R U2 R' F U F U2,5, U2 R' F2 R F'
AnaadyantaCubeOpen2017,d,K,0,3,R U' F' R2 F R2 F' R' U' F U',5, U' F2 U' R2 F
AtlanticOpen2017,f,A,1,1,U' R' F U' F R2 U' R' U' R' U',5, R U2 F' U R
DelhiOpen2017,1,F,1,2,U2 R' U2 F' U2 F R U R' F U2,5, U2 F2 U F R
SLSGliwice2017,d,A,1,1,U' R' U R U R F' U2 R' U R,5, U F U R2 U'
LedgewoodWinterOpen2017,2,B,1,2,U' F R U R' U' F U' R U R,5, R2 F' U F2 U
LorenaOpen2017,1,A,0,2,U2 R U' R' U' R' U F' R U' R',5, U' R' U F' U2
CubeEManiaOpen2017,1,A,0,1,R' U' R U R' F U' R U R2 U2,5, R F' U F' U
TrondheimWinter2017,2,B,0,4,U' R' F U R U2 R' F' U' R2 U',5, U R F2 R2 U
AdelaideSummer2017,f,A,0,3,F U' F U' R2 U' F' U R U' R',5, F2 R2 U R F2
OlsztynOpen2017,d,B,0,2,U2 R F R U R' F U' F U2 R,5, U2 F U2 F R'
YuraSpeedcubers2017,1,B,1,2,F R U R U2 R' U' R' U' F U',5, U F' R2 U F'
CubersEastIndiaOpen2017,1,F,0,2,R' U2 R2 F' U2 R2 U2 F U2 F' U',5, U F U2 F2 R'
Cubelonia2017,1,B,1,1,U2 R' U R U' R U' R' U' R U',5, U' R2 U' R2 U2
GuateMayaOpen2016,2,C,1,2,F U' R U R' U' F U' R U R',5, F' U F' U F'
GuateMayaOpen2016,2,B,0,2,U' R U' F' U' R' U R' U' R F,5, F' R2 U' F' R2
TorontoLimitedFall2016,d,D,0,3,R U2 F' U2 R2 F U2 F U2 F U',5, U' F U2 F R
NewZealandNationals2016,1,B,0,5,R' U2 R U2 R' F R U' R F' U,5, F2 U2 R U R'
CerbunaOpen2016,1,B,0,4,U R U' R2 F U' F2 R U' R U',5, U' F' R F2 U2
NancyOpen2016,d,D,0,1,U' R' F' U F U' F U2 R U' R',5, U' F2 U' F' R
Marista2016,1,B,0,5,R' U' R' U' R U R' U' R U R,5, U R2 U R' U2
CaririOpen2016,1,B,0,1,U' R U2 R' U' R' U2 R U R U2,5, U' R2 U R' U
GeniusCube2016,2,D,0,3,R' U F' U2 R U2 R U' R2 U' R,5, F2 U2 R2 F' U
LjubljanaOpen2016,2,B,1,1,U' R' F' U2 F R2 U2 R2 F U2 F,5, F' R2 F R U
TorneodeSpeedcubers2016,1,A,0,5,R U' F' U' F' U' R' U' R' U' R,5, R2 F' R' F' R2
LawrenceFall2016,1,C,0,3,U2 R' U' F U' R U F' U2 F U2,5, F2 U F U2 R2
TaiwanChampionship2016,f,A,0,3,R' U' F R U' R' U2 R F' U' R',5, R' F' R F R2
TaiwanChampionship2016,1,D,0,2,U' R' U' F' R2 U' R' U R' F' U2,5, U2 R' U' F2 R'
SumareOpen2016,f,B,1,2,R U2 R2 U2 F R2 U2 R2 U' F R2,5, R2 F' U F R'
AmaltheaSCMUOpen2016,d,A,0,5,F R2 U' R' U' R' U' R U R' F,5, F' R2 U R' F'
ShriRamCubingChallenge2016,2,E,0,2,R U R U' R' U' R' U' F' R U2,5, U2 R' F R U
TathvaCubeOpen2016,2,B,0,3,U' R' U2 F' R2 U' R' U2 F U' R,5, R2 U' F' R2 F2
CubingATMOSphere2016,2,C,0,1,R' U2 R2 U2 R2 F R U' R' U' R,5, U F' U' R' U'
VancouverFall2016,d,E,0,2,R U R' U2 F' R2 U' R' U' R' F,5, F2 U' R' U2 R'
GermanNationals2016,1,C,1,2,U R2 F R2 U' R2 U2 R2 U' R' U,5, F R U F2 R'
GuildfordOpen2016,f,B,1,1,R F' U' R' U' R' F R2 F' R' U',5, R2 U R' U F
OklahomaFall2016,1,C,0,5,U' R' U' F' R U' R' U R' F' R,5, R2 U' F2 R' F
VITRubiksCubeChallenge2016,2,D,0,5,R U' R2 U2 F' U' R U R U' R2,5, F R U2 F R
VITRubiksCubeChallenge2016,1,G,1,1,U' R' U R' U2 R2 F R U' R' U',5, R2 U2 F R' F
CriciumaOpen2016,f,A,0,1,R' F U2 F R2 U' R2 F2 R2 U' R',5, R' F U2 F' R
SandnesOpen2016,2,A,0,4,R' U2 R2 U2 R2 F R U' R' U R2,5, R2 U F' R' F
CubeNMeme2016,f,B,1,2,R F U2 R' F U' R U2 R U2 R',5, U' F' R U2 F'
MasonCubingChallenge2016,d,E,1,1,R' U' F' R U' R' F R U' R U,5, F U R2 F2 U'
SescCamaqua2016,1,B,0,1,U' R' U' R2 F' U2 R2 U2 F R2 U2,5, U' R2 F2 R' U
LimaRubik2016,2,D,1,1,F' U2 R U R' U' F U' R U R',5, F' U F' U2 F
DunasOpen2016,2,A,1,1,F U' F U2 F' R U' R' U' F U',5, F2 U R' F R
MindanaoChampionship2016,f,B,0,3,U' R' U F' U' R U2 R' U2 R2 U',5, R' F2 U2 F' U2
KoreanChampionship2016,f,A,0,3,R2 U2 F R2 U2 R' U R F' U' R',5, F' U' R F2 U2
USNationals2016,1,G,0,5,R' U R U' R U' R' U' R F' R2,5, U2 R2 F' U R2
PerthWinter2016,f,A,0,3,U R' F U2 R U R U2 R2 F U',5, U' R F' R2 U'
NationalCubingRegionOpen2016,d,B,0,2,R' U2 R2 F' U2 R2 U' F U' F' U',5, F' U' F U R'
SaintMaryScramble2016,f,A,0,3,R U' R' F' R' U' R F' R2 U' R,5, R F' R2 F' R'
Euro2016,2,B,1,2,U R U' R' F R U' R' U2 F' U,5, F' U F2 U F'
IdahoSpeedcubing2016,f,A,0,5,U2 R U' R' U' R' U2 F' R2 U' R',5, U' R' F' R' U2
SlowNSteadySpring2016,d,A,0,2,U' R' U' F' R U R' U2 F U2 R',5, R2 F2 R F2 U2
OficinaOpen2016,1,B,1,2,R' U2 R U R' F U2 R U R U,5, F U' R U' R
NewmarketOpen2016,f,A,0,1,R' U' R2 F' R2 U2 F' R' F R U2,5, F R2 U2 F U
NewmarketOpen2016,d,F,0,5,U R U' F' U2 R2 F R U R F',5, F' R2 F' U' R2
NewmarketOpen2016,d,D,1,2,U2 R2 F' U2 R' U R' F U2 R U',5, U F2 U2 F R'
IGARubik2016,2,C,0,2,U R' U' F' R U R U' R' U' R',5, F U R F U'
CalgaryOpenSpring2016,2,A,1,1,R' F U2 R2 F' U' F' R' U2 R U',5, F2 U F U R
FlorenceRubiksCubeOpen2016,f,A,1,2,U' R' U F' R2 U' R' U' R' F R2,5, R2 F2 R U' R'
FlorenceRubiksCubeOpen2016,2,A,0,2,U' R' F U' F' R2 U' R' U R' U2,5, U' R U2 F U2
AZCubingSpring2016,f,B,1,1,R F' U' R' U' F R U' R' F R,5, R' F2 R F U2
KawasakiSpring2016,1,B,0,1,R' U' F R U' R' U2 R F' U' R,5, R F' R F R2
LvivSpringDays2016,1,B,0,1,R' U' R U' R' U' F R U F R,5, F R F' U' F'
France2016,d,D,0,5,R' F' R U R U2 R' U2 R U R',5, F' R' F2 R F2
BSUCubingDays2016,1,C,0,5,R' F' U' R2 U' R' U' R' U' R2 U2,5, F R2 U F' U'
